Text,Label
የሰው ሃይል ግንባታ ስርዓት ባለው መንገድ በክልላችን በየመስራቤቱ ተበታትኖ ሲሰጥ የነበረ ስልጠና በተማከለ ሊመራና በስልጠና ፈንድ ተጠቃሚ የሆነ የመንግስት ሰራተኛ መብቱና ግዴታው በሕግ መወሰን ኣስፈላጊ በመሆኑ ፣,2
በፀረ-ህዝብ ስራዎች ያልተሳተፈና በገበን ያልተቀጣ ፣,2
የጥሬ ገንዘብ ኣስተዳደር,2
የመንግስት መሥሪያ ቤቶች የበላይ ኃላፊዎች ኣዳዲስ ዋጋዎችን እንዲሁም በነባር ክፍያዎ ላይ የሚደረግን ለውጥ በሚመለከት ያላቸውን የውሳኔ ሃሳብ በቢሮ ኃላፊው በኩል ለክልሉ ስራ ኣስፈፃሚ ኣቅርበው ማፅደቅ ይኖርባቸዋል,2
የበጀት ግምትን ማጽደቅ,2
የዚህ ደንብ አንቀፅ 15 ድንጋጊ ቢኖርም ከስብሰባ መቅረት ወይም ስብሰባ ማደናቀፍ በገንዘብ ወይም በልማት ስራ በጉልበት ይቀጣል ። ዝርዝሩ በመመርያ ይወስናል ።,2
የካፒታል ወጪ ማለት ፣,2
የትግራይ ክልል ብሄራዊ መንግስት የከተሞች ምግብ ዋስትናና የሥራ ዕድል ፈጠራ ልማት ምክር ቤት ከዚህ በኋላ ምክር ቤት እየተባለ የሚጠራ,2
ምስክሮች ስለመጥራት,2
የዩኒቨርስቲ የሥነ ምግባር መከታተያ ሥራ አስፈጻሚዎች በምሉዕነት የህዝብና የጋራ ጥቅሞችን በማስቀደም የትምህርት ጥራት ጸር የሆነውን ሙስና እና ብልሹ አሰራርን በጽናት መታገል እንዳለባቸው አስገንዝበዋል።,2
ኣንድ ሰራተኛ ከስራ ሂደቱ ውጪ በሌላ የስራ ሂደት የድስፕሊን ጥሰት ከፈፀመ ወይም በየስራ ሂደቶች መሃከል ኣለመጣጣም ከተፈጠረ የሰው ሃይል ኣመራር ኣጣርቶ የመጨረሻ ውሳኔ ለመሰጠት ወደ ስራ መሪው ያቀርባል ።,2
ዝርዝሩ በመመሪያ ይወሰናል ።,2
የኤጀንሲው ተግባራት በማቀድ ፣ በማደራጀት ፣ በመምራትና በማስተባበር ዋና ዳይረክተሩን ያግዛል,2
ዝርዝሩ በደንብ ይወሰናል ፣,2
ይግባኝን ስለመተው,2
ይህ ደንብ በሙሉ ወይም በከፊል በመንግስት በጀት በሚተዳደር የትግራይ ብሄራዊ ከለላዊ የመንግስት መስሪያቤቶች ተፈፃሚ ይሆናል ።,2
በሊዝ መሬት የመጠቀም መብት ዋሰትና ያስያዘ ሰው በዋስትና ውል መሰረት የዋስትናውን ግዴታ ሟሟላት ካልቻለ ወይምኪሳራ የደረሰበት መሆኑን በፍርድ ቤት ከተወሰነ በዋስትና የያዘው ሰው መብቱን በቦታው ላይ ያለውን ህንፃና ከህንፃው ጋር የተያያዙትን መገልገያዎች በህግ መሰረት ለሌላ ሰው ለማስተላለፍ ወይም ለራሱ ለመጠቀም ይችላል ።,2
በቫይረሱ የተያዙ ሰዎች ከዚህ በፊት በዓለም ጤና ድርጅት ይፋ ከሆኑ ምልክትች በተጨማሪ,2
ለተለያዩ ዎርክሾፕ ተግባራት እና ተመሳሳይ ዕቃዎች የእይታ መርጃዎች,2
የዲስፕሊን ቡድን ኣስፈላጊ ሆኖ ሲያገኘው ተጨማሪ ምስክሮች ቀርበው የምስክርነት ቃላቸውን እንዲሰጡ ሊያደርግ ይችላል ።,2
ለኣነስተኛና ጥቃቅን ተቋማት መስሪያና መሸጫ ክላሰተር መንግስት ሰርቶ በክራይ ይሰጣቸዋል ፣,2
የንግድ ድርጅቶች ቆሻሻ,2
የእንስሳ ባለቤት የሆነ የከተማ ነዋሪዎች ከእንስሳ የሚወጣ ቆሻሻ አያያዝና አወጋገድ ያለባቸው ሃላፊነት,2
ከአከባቢው ወይም ከቀበሌው ውጪ የሚሰጥ ስልጠና ከሆነ ለስልጠና የሚሰጠው አበል ፣ ቀለብ ፣ ህክምናና ሌሎች ለስልጠናው የሚያስፈልጉ ነገሮች ተሟልተው እንዲሰጡ ያደርጋል,2
ለሥራ አስፈላጊ ሆኖ በሚገኝበት ጊዜ ከአፈ-ጉባኤ በመመካከር ስልጣኑን ሙሉ በሙሉ ወይም በከፊል ከሱ በታች ላሉ ሓላፊዎችና ሌሎች ሰራተኞች በውክልና መስጠት ይችላል,2
"በጥቁር አንበሳ ስፔሻላይዝድ ሆስፒታል ""እሺ ለበጎ ተግባር"" የተሰኘ የደም ልገሳ መርሃ ግብር ተካሄደ።",2
ቀላል የዲስፕሊን ቅጣት ውሳኔ ይሰጣል ፣,2
በአከባቢው ለሚፈጠር ድንገተኛ አደጋና ሌሎች የፀጥታ ችግሮች በአከባቢው አደረጃጀት መሰረት በሻንበል ፣ በመቶአለቀና በቲም ወይም ጓድ አማካኝነት ይካላከላል ፣ ይንቀሳቀሳል ፣ ወይም ይፈታል ያረጋጋል አስቸኳይ የፀጥታ ችግሮች ሲከሰት ለቅርብ ሃላፊው ሪፖርት ያደርጋል ፣,2
የመንግስት ሀብት በትክክል ስራ ላይ ለማዋል የሚያስችል እቅድ ያዘጋጃል ፣ የሀብት ድልድል እና የበጀት አመዳደብ ስርዓት ስራ ላይ ያውላል ፣ እንዲውል ያደርጋል ፣,2
ዓላማውን ከግብ ለማድረስ የሚረዱ ሌሎች ተዛማጅ ተግባራትን ያከናውናል,2
ስለ ይግባኝ,2
"በኳታር በኮሮና ቫይረስ የሚያዙ ሰዎች ቁጥር እየጨመረ ነው፤ ባለፉት 24 ሰዓት 929 ሰዎች በቫይረሱ ተይዘዋል፤ አጠቃላይ በቫይረሱ የተያዙ ሰዎች ቁጥር 10,287 ደርሷል።",2
ፈተናቸውን መውሰድ መጀመራቸውን ገልጸዋል።,2
እንስሶች በማራበት የተሰማራ ሰው እበትና ሽንት የሚወገድበት ቦታ አስቀድሞ ማዘጋጀት ወይም በህግ ወደ ተወሰነ ቦታ ወስዶ የማስወገድ ሓላፍነት አለበት ፣,2
ቆሻሻ በአገባቡ በማይወገድበት ወቅት በሕግ ይጠይቃል ።,2
መንግስት ማለት የትግራይ ብሄራዊ ክልላዊ መንግስት ነው,2
ዝርዝር የኣሰሪር ስነ-ስርዓቱ በመመሪያ ይወሰናል ፣,2
በዚህ አንቀፅ አንድ እና ሁለት የተቀመጡ ድንጋጌዎች የተጠበቁ ሆኖው የእንሳሳው ባለቤት ከእንስሶቹ የሚወጣ እበትና ሽንት ከውሃ እየቀለቀለ ወደ መትረብና መንገድ መልቀቅ በህግ የሚያስቀማ የተከለከለ ተግባር ነው ።,2
የኢንዱስትሪ ባለቤት ከኢንዳስትሪው የሚመነጭ ቆሻሻ የከተማ አስተዳደር ወይም ማዘጋጃቤት ወደ አዘጋጀው ማስወገጃ ቦታ በራሱ ወጪ ማጓጓዝና ማስወገድ አለበት ፣,2
የንብረት ባለቤት ይሆናል ፣ ውል ይዋዋላል በስሙ ይከሳል ይከሰሳል,2
ጅግጅጋ ዩኒቨርሲቲ,2
ደንብ ቁጥር 71 / 2004 ዓ.ም,2
የይግባኝ ባዩ ስምና ኣድራሻ ፣,2
ቡድኑ የሚያቀርበው የውሳኔ ሓሳብ በድምፅ ብልጫ ይሆናል ድምፁ እኩል ከሆነ ሰብሳቢው ያለበት ወገን ያቀረበው ሓሳብ ያልፋል ።,2
ፕሮጀክቱ የኢትዮጵያ መንግሥት በሁሉም ዘርፍ ሀገሪቷን ለማዘመን እና የትምህርትና ሥልጠና ሥርዓትን ለማጠናከር በቁርጠኝነት እየሠራቸው ላሉ ሥራዎች አዎንታዊ ድጋፍ የሚሰጥ መሆኑንም አንስተዋል።,2
መንግስት የደመወዝ ጭማሪ ካደረገ በስልጠና ያለም ተጠቃሚ ይሆናል ፣,2
ክፍል ስድስት,2
የቋንቋውን ክህሎት እንዲያገኙ ማድረግ ቀዳሚ ትኩረት የሚሻ ጉዳይ መሆኑንም ሚኒስትሩ አብራርተዋል።,2
አደረጃጀት,2
በስተምስራቅ ፀለምቲ ወረዳ ኢንሲያ ወንዝ ቀበሌዎች ማይተኽሊ ፣ ፃእዳቸርኒ ፣ መዘክር ፣ ውህደት እና ማይ ዓይኒ ፣,2
የሚሸመው ሃላፊ ከምክር ቤት አባላት ውስጥ ወይም ከምክር ቤት አባላት ውጭ ሊሆን ይችላል,2
በዚህ አዋጅ ፣ -,2
የዚህ ኣንቀፅ ንኡስ ኣንቀፅ / 2 / ድንጋገ ቢኖርም ይግባኙ የዘገየው ከኣቅም በላይ በሆነ ምክንያት ከሆነ የመንግስት ሰራተኛው ከኣቅሙ በላይ የሆነው ምክንያት ከተወገደበት ጊዜ ጀምሮ በ5 ቀናት ውስጥ ለኣቤቱታ ሰሚ ቢሮ ወይም ለሲቪል ሰርቪስ ፅሕፈት ቤት ኣቤቱታውን ያቀርባል ፣,2
በዚህ ኣንቀፅ ንኡስ ኣንቀፅ / 1 / የተጠቀሰውን እንዳለ ሆኖ በየደረጃው በወረዳ በከተማ እና በክልል የሲቪል ሰርቪስ የስራ ሂደት ኣቤቱታ ኣፈታት የሚሰጥ የመጨረሻ ውሳኔ ለማስፈፀም ፈቃደኛ ያልሆነ ኣካል በሚሾሞው ኣካል መጠይቁ እንዳለ ሆኖ በ10 ተከታታይ የስራ ቀናት ውስጥ ኣልተፈፀመልኝም ብሎ በውሳኔው ተጠቃሚ የሆነ ወገነ ካመለከተ በየደረጃው ያለ ባለሞያ የኣቤቱታ ኣፈታት የስራ ሂደቱ ውሳኔው እንዲፈፀምለት ለወረዳ ፍርድ ቤት ይፅፋል ፣ ወረዳ ፍርድ ቤትኣስገድዶ ያስፈፅማል ።,2
ይህ አዋጅ በትግራይ ብሄራዊ ክልላዊ መንግስት መስሪያቤት ተፈፃሚ ይሆናል ።,2
ይኑሩ እንጂ የትኛውም ሕዝባችን የየትኛውም ቡድን የአጠባ ርስት የማይሆንበትን ነፃ የፖለቲካ አየር ካለማን፣ አብሮም የሕዝባችን ሰላምና ኅብረትም ሆነ የአገራችን ደኅንነት በዋዛ የማይበገር መሆኑን አጉልቶ የሚናገር ሁለገብ ግስጋሴ ማድረግ ከቻልን፣ ከዚህ ዕርምጃችን ጋር በተጣጣመ አኳኋን የፌዴራል ሥርዓታችንን ዴሞክራሲያዊ ደም ግባት ማፋፋት ከሰመረልን፣ የማንወጣው ደንቃራና ሴራ አይኖርም፡፡ በጥባጮችንና አሸባሪዎችን ከውስጥም ሆነ ከውጭ ሊያዘምቱብን የሚሠሩ ደበኞች አይሳካላቸውም፡፡ ሕገ መንግሥቱ ከመሻሻሉና ሁኔታዎች ከመጥራታቸው በፊት በሪፈረንደም አጨናብረው መነጠልን ለማሳካት የሚያደቡ ቡድኖችም አያሠጉንም፡፡ አንደኛ ከዚህ ቀደም በ1980ዎች ሻዕቢያ ያደረገው ዓይነት ሕዝብን ሰቅዞና ሥልጣን ላይ የወጣ የሴራ ሽርካ ይዞ መሬት/ወደብ የሞጨለፈበት መሰል ታሪክ በአሁኗ ኢትዮጵያ አይደገምም፡፡ ሁለተኛ ዴሞክራሲያዊና ፍትሐዊ ሪፈረንደም መነጠል የማይሹና በመነጠል ላይ ድምፅ መስጠት የማይፈለጉ ማኅበረሰቦችን መብት ‹‹ሉዓላዊ ግዛት›› ለሚባል ብልጣ ብልጥ መሥፈርት አሳልፎ አይሰጥም፡፡ ማለትም ሪፈረንደም የሚያካሂዱት አካባቢያዊ የጋራ እኛነትን ያጎለበቱ ማኅበረሰቦች እንጂ ‹‹ሉዓላዊ ይዞታ›› የተባለው መሬት አይደለም፡፡ ሦስተኛ የአካባቢ ፖለቲካን በጥርነፋ ተቆጣጥሮ ሲበድልና የተነጠለ አገር ለመፍጠር በሕዝብ ደም ሲቆምር የነበረ ቡድን ዛሬም እያገሳ ባለበት ሁኔታ ውስጥ ወደ ነበርክበት ግቢ ተመለስ ብሎ መፍረድ ይቅርና በመመለስ አለመመለስህ ላይ ድምፅ ስጥ ብሎ መፍረድ እንደምን ፍትሐዊ ይሆናል? በሕገ መንግሥቱ መሠረት ሪፈረንደም እንዲያደርጉ የተወሰነባቸው ሕዝቦች የአፈናና የመነጠል አጀንዳ ሲሳይ መሆን አንፈልግምና ከሪፈረንደም በፊት እነዚህ ሁኔታዎች ይገፈፉ ቢሉ፣ ምን ጥፋት ይሆንባቸዋል? ቀሪው የትግራይ ሕዝብስ እነዚህን ሕዝቦች ያሸሻቸው የገዥው ቡድን በደል መሆኑን አጢኖና የትግራይም ከመነጠል አጀንዳ ጋር መሰፋት የዚያ ቡድን ስቀዛ ውጤት መሆኑን አስተውሎ ቅድሚያ ለአፈናና ለውዥንብር መገፈፍ ተባብሮ ቢቆም፣ (‹በየትኛው ነፃ ዓውድ ውስጥ ነው ኢትዮጵያዊነቴን ለመሻርና ከሰፊዋ አገሬ ልለይ የሚል ውሳኔ የወሰንኩት?› ብሎ በስሙ የነገደውን ቡድን ቢያፋጥጥ) ጥርጣሬን አፍርጦ መተማመንን ከመፍጠር በቀር ምን ይጎልበታል? አራተኛ ከሁሉም በላይ ለኢትዮጵያ ትልቅ አገር ሆኖ መቀጠል ዋና መተማመኛዋ ራሳቸው መላ ሕዝቦቿ ናቸው፡፡ በወከባና በሐሳዊ መረጃ ተወስውሶ የተሳሳተ ውሳኔ እንዲያደርግ ካልተደረገ በቀር የትኛውም የአገራችን ሕዝብ ትልቅ መልክዓ ምድር/ትልቅ የተፈጥሮ ፀጋ ባላትና በሚያጓጓ የግስጋሴ ጎዳና በተያያዘች አገሩ ውስጥ እየዋኘ በየትም አካባቢ ዜግነቱና ሰውነቱ ተከብሮለት የግስጋሴዋና የስኬቷ ተሳታፊ ከመሆን ያነሰ ፍላጎት እንደ ሌለው በእርግጠኝነት መናገር ይቻላል፡፡ ይህ እውነት ስለመሆኑ ስንትና ስንት በደል እየተሰበከላቸው የተለዩን ሰሜናዊ ዘመዶቻችን — የተቆራመደ ኑሮን እየገፋ ባለ ተራ ሕዝብ ደረጃ — ልባቸው ዛሬም ኢትዮጵያ ውስጥ ነው፡፡ ትግራይ ውስጥ ያለው የብዙኃን እውነታ ደግሞ ለውስወሳ ያልተበገረና በመከራ የተመከረ ነው፣ እዚህ እዚህ… እያሉ  ለማተትም የብሶቶች እጥረት አያጋጥምም፡፡,2
ይህ ኣዋጅ በምክር ቤት ከፀደቀበት ሓምለ 1 / 2003 ዓ.ም ጀምሮ የፀና ይሆናል,2
ዋና ዳይረክተር በማይኖሩበት ጊዜ የኤጀንሲው ተግባር በበላይነት ይመራል,2
ደባርቅ ዩኒቨርሲቲ,2
የሓዋላ ሰነድ ሆኖ,2
በማመን ወይም በመካድ የተሰጠ መልስ,2
ከምርጫ ቦርድ ደንብና ስነ-ስርአት ውጭ ትጥቅ ወይም መሳርያ ይዞ ወደ ምርጫ መግባት ፣,2
የሊዝ ይዞታ መቋረጥና የካሳ ኣከፋፈል,2
ወሰን ተፈፃምነት ይህ አዋጅ በትግራይ ብሄራዊ ክልላዊ መንግስት የቆሻሻ አያያዝና አወጋገድ አስመልክቶ በሚደረግ እንቅስቃሴ በከተሞችና ከተማ ነክ ተከሞች ተፈፃሚነት ይኖሯል ።,2
ከሌሎች መደበኛ ወጪዎች በጀት ወደ ደመወዝ ፣ ለሠራተኛ ወደሚከፈል የኣጭር ጊዜ የጉልበት ወይም የኣገልግሎት ዋጋ ወይም ወደ ኣበል የበጀት ዝውውር ሊደረግ የሚችለው ለትግራይ ቢሄራዊ ክልላዊ መንግስት የፕላንና ፋይናንስ ቢሮ ሐላፊ ቀርቦ ሲፈቀድ ይሆናል ።,2
ስልጣንና ተግባር,2
ተመዝግባችሁ በመጠባበቅ ላይ ያላችሁና ለፈተና የተመረጣችሁ ተማሪዎች በተመዘገባችሁበት ሊንክ መለያ ኮዳችሁን ( Reference Number) በማስገባት ማየት የምትችሉ መሆኑ ተገለጸ።,2
ስራ ያቆመ ወይም የተተወ የቆሻሻ ማስወገጃ ቦታ ለሌላ አገልግሎት እንዲውል መመዘኛ ሊያወጣ ይችላል ፣,2
የዋና ዳይሬክተሩ ሥልጣንና ተግባር,2
የትምህርት ምዘናና ፈተናዎች አገልግሎት ጨምሮ ገልጿል።,2
ይህ ደንብ የሚፀናበት ጊዜ ይህ ደንብ ከ ነሐሴ 13 / 2002 ዓ.ም ጀምሮ የፀና ይሆናል ።,2
በተሽከርካሪዎች ላይ ጥራት ያለው አሰራር ፣ አያያዝና ቁጥጥር እንዲኖር በማድረግ ተግባራዊነቱ ማረጋገጥ ፣ በብቃት ማረጋገጫ አሰጣጥ ላይ የተሽከርካሪዎች ቴክኒካዊ ድህንነት ለመጠበቅ ዘመናዊ እና አዳዲስ አሰራሮችን ስራ ላይ እንዲውሉ ማድረግ አስፈላጊ በመሆኑ ፣,2
በክልል መስሪያቤት በስራ መሪ ወይም በደጋፊ የስራ ሂደት ኣመራር የሰው ሃይል ኣመራር በወረዳ ደግሞ በመስሪያቤቱ ኣለቃ የሚመረጡ ሶስት ወይም ኣምስት ኣባሎች ያለው ይሆናል ፣,2
ቦርዱ ተጠሪነት ለትግራይ ብሄራዊ ክልላዊ መንግስት የስራ ኣስፈፃሚ ምክር ቤትና ርእሰ መስተዳድር ይሆናል ፣,2
ለዚሁ አዋጅ ማስፈፀምያ የሚወጣ የፋይናንስ ደንብና መመሪያ የተሟላ የሚያደርግና መስሪያቤቱን በተለየ ሁኔታ የሚመለከት ዝርዝር የሥራ አፈፃፀም የሚያሳይ የውስጥ አሰራር ያወጣል ፣,2
በዚህ ኣንቀፅ ንኡስ ኣንቀፅ 1 እና 2 የተደነገገው እንደተጠበቀ ሆኖ በሊዝ የተወሰደ ቦታ የፋይናንስ ተቋሞች እስከተስማሙበት ድረስ ያለምንም የኮንስትራክሽን ቅድመ ሁኔታ በዋስትና ማስያዝ ይችላል ፣,2
